image_id,file_name,category,bbox
2439,2439.jpg,0,"[119.0, 205.0, 381.0, 126.0]"
2440,2440.jpg,0,"[691.0, 193.0, 97.98999786376953, 109.97000122070312]"
2441,2441.jpg,0,"[55.0, 20.0, 445.0, 202.0]"
2442,2442.jpg,0,"[20.0, 79.0, 373.3800048828125, 261.17999267578125]"
2443,2443.jpg,0,"[150.0, 415.0, 77.79000091552734, 74.93000030517578]"
2444,2444.jpg,0,"[955.0, 190.0, 187.0, 170.0]"
2445,2445.jpg,0,"[79.0, 8.0, 183.0, 153.0]"
2445,2445.jpg,0,"[10.0, 216.0, 116.0, 222.0]"
2445,2445.jpg,0,"[164.0, 229.0, 154.0, 188.0]"
2446,2446.jpg,0,"[0.0, 0.0, 416.0, 416.0]"
2447,2447.jpg,0,"[208.0, 252.0, 402.55999755859375, 263.3330078125]"
2448,2448.jpg,0,"[31.0, 41.0, 363.9700012207031, 327.05999755859375]"
2449,2449.jpg,0,"[11.0, 103.0, 620.0, 149.0]"
2450,2450.jpg,0,"[223.0, 136.0, 259.1499938964844, 177.0]"
2451,2451.jpg,0,"[0.0, 0.0, 650.0, 240.0]"
2452,2452.jpg,0,"[252.0, 174.0, 39.0, 51.0]"
2453,2453.jpg,0,"[0.0, 708.0, 680.3189697265625, 315.2340087890625]"
2453,2453.jpg,0,"[85.0, 943.0, 595.1939697265625, 76.93599700927734]"
2453,2453.jpg,0,"[135.0, 657.0, 545.4810180664062, 56.51100158691406]"
2454,2454.jpg,0,"[549.0, 323.0, 95.37000274658203, 78.30999755859375]"
2455,2455.jpg,0,"[85.0, 114.0, 166.0, 183.0]"
2456,2456.jpg,0,"[89.0, 35.0, 272.79998779296875, 378.239990234375]"
2456,2456.jpg,2,"[157.0, 135.0, 198.67999267578125, 62.349998474121094]"
2457,2457.jpg,0,"[217.0, 5.0, 74.7300033569336, 320.0]"
2458,2458.jpg,0,"[50.0, 88.0, 206.0, 297.0]"
2459,2459.jpg,0,"[161.0, 51.0, 603.52001953125, 305.7229919433594]"
2459,2459.jpg,0,"[271.0, 332.0, 612.47998046875, 294.85101318359375]"
2460,2460.jpg,0,"[395.0, 104.0, 307.8399963378906, 262.6919860839844]"
2461,2461.jpg,0,"[335.0, 417.0, 123.0199966430664, 72.06999969482422]"
2462,2462.jpg,0,"[374.0, 319.0, 121.05000305175781, 72.30000305175781]"
2463,2463.jpg,0,"[36.0, 7.0, 203.0800018310547, 124.08999633789062]"
2464,2464.jpg,0,"[0.0, 2.0, 282.5299987792969, 123.75]"
2465,2465.jpg,0,"[301.0, 101.0, 78.0, 124.0]"
2466,2466.jpg,0,"[0.0, 62.0, 416.0, 140.55999755859375]"
2466,2466.jpg,0,"[0.0, 231.0, 414.6400146484375, 178.88999938964844]"
2467,2467.jpg,0,"[336.0, 270.0, 26.0, 34.0]"
2468,2468.jpg,0,"[262.0, 54.0, 500.1600036621094, 471.42999267578125]"
2469,2469.jpg,0,"[17.0, 98.0, 1006.0800170898438, 321.2200012207031]"
2470,2470.jpg,0,"[0.0, 0.0, 640.0, 281.0]"
2471,2471.jpg,0,"[23.0, 81.0, 362.7900085449219, 185.2899932861328]"
2472,2472.jpg,0,"[10.0, 11.0, 689.0, 187.0]"
2473,2473.jpg,0,"[4.0, 83.0, 320.0, 109.0]"
2473,2473.jpg,0,"[319.0, 90.0, 315.0, 137.0]"
2474,2474.jpg,0,"[51.0, 52.0, 207.0, 316.0]"
2475,2475.jpg,0,"[33.0, 125.0, 215.0, 231.0]"
2476,2476.jpg,0,"[20.0, 25.0, 349.8599853515625, 362.3500061035156]"
2477,2477.jpg,0,"[20.0, 0.0, 285.0, 415.0]"
2478,2478.jpg,0,"[0.0, 0.0, 411.0, 445.0]"
2479,2479.jpg,0,"[1.0, 147.0, 415.239990234375, 256.1099853515625]"
2480,2480.jpg,0,"[4.0, 472.0, 220.8000030517578, 210.1540069580078]"
2481,2481.jpg,0,"[1.0, 190.0, 414.69000244140625, 106.66999816894531]"
2482,2482.jpg,0,"[235.0, 301.0, 94.0, 75.0]"
2483,2483.jpg,0,"[75.0, 141.0, 147.0, 144.0]"
2484,2484.jpg,0,"[2.0, 132.0, 413.5799865722656, 215.55999755859375]"
2485,2485.jpg,0,"[415.0, 316.0, 139.35000610351562, 84.30999755859375]"
2486,2486.jpg,0,"[76.0, 174.0, 109.0, 205.0]"
2487,2487.jpg,0,"[68.0, 7.0, 411.0, 205.0]"
2488,2488.jpg,0,"[16.0, 179.0, 960.0, 166.26100158691406]"
2489,2489.jpg,0,"[25.0, 2.0, 383.19000244140625, 382.2200012207031]"
2490,2490.jpg,0,"[299.0, 592.0, 278.5299987792969, 96.76000213623047]"
2491,2491.jpg,0,"[10.0, 53.0, 508.0, 184.0]"
2492,2492.jpg,0,"[290.0, 181.0, 470.0, 134.0]"
2493,2493.jpg,0,"[145.0, 203.0, 163.0, 77.0]"
2494,2494.jpg,0,"[1134.0, 60.0, 108.19000244140625, 2570.0]"
2494,2494.jpg,0,"[1294.0, 340.0, 118.12999725341797, 2200.0]"
2494,2494.jpg,0,"[684.0, 950.0, 288.29998779296875, 1640.0]"
2495,2495.jpg,0,"[9.0, 110.0, 407.4700012207031, 127.77999877929688]"
2496,2496.jpg,0,"[7.0, 22.0, 65.0, 85.0]"
2496,2496.jpg,0,"[93.0, 26.0, 67.0, 80.0]"
2497,2497.jpg,0,"[653.0, 264.0, 49.279998779296875, 415.55499267578125]"
2498,2498.jpg,0,"[772.0, 440.0, 184.64999389648438, 142.99000549316406]"
2499,2499.jpg,0,"[12.0, 192.0, 618.0, 185.0]"
2500,2500.jpg,0,"[464.0, 104.0, 71.05999755859375, 49.29999923706055]"
2501,2501.jpg,0,"[22.0, 88.0, 235.0, 89.0]"
2501,2501.jpg,0,"[108.0, 188.0, 343.0, 93.0]"
2502,2502.jpg,0,"[28.0, 163.0, 68.0, 133.0]"
2503,2503.jpg,0,"[0.0, 0.0, 639.0, 168.0]"
2504,2504.jpg,0,"[0.0, 374.0, 640.0, 202.0]"
2505,2505.jpg,0,"[1.0, 9.0, 443.54998779296875, 99.41000366210938]"
2506,2506.jpg,0,"[0.0, 0.0, 1023.3599853515625, 401.9200134277344]"
2507,2507.jpg,0,"[12.0, 72.0, 398.75, 312.2200012207031]"
2508,2508.jpg,0,"[73.0, 3.0, 80.76000213623047, 75.83000183105469]"
2508,2508.jpg,0,"[211.0, 74.0, 66.76000213623047, 24.579999923706055]"
2509,2509.jpg,0,"[42.0, 69.0, 231.86000061035156, 83.18000030517578]"
2510,2510.jpg,0,"[722.0, 186.0, 100.0, 101.0999984741211]"
2511,2511.jpg,0,"[475.0, 168.0, 141.0, 264.0]"
2512,2512.jpg,0,"[40.0, 10.0, 366.5199890136719, 397.2200012207031]"
2513,2513.jpg,0,"[365.0, 342.0, 116.0199966430664, 59.7400016784668]"
2514,2514.jpg,0,"[65.0, 27.0, 55.0, 105.0]"
2515,2515.jpg,0,"[0.0, 143.0, 476.3599853515625, 114.0]"
2515,2515.jpg,0,"[0.0, 253.0, 495.3599853515625, 149.0]"
2515,2515.jpg,0,"[32.0, 12.0, 381.1000061035156, 110.0]"
2516,2516.jpg,0,"[205.0, 175.0, 87.0, 129.0]"
2517,2517.jpg,0,"[77.0, 584.0, 283.0, 136.0]"
2518,2518.jpg,0,"[98.0, 189.0, 47.0, 107.0]"
2518,2518.jpg,0,"[209.0, 85.0, 96.0, 190.0]"
2519,2519.jpg,0,"[144.0, 289.0, 392.53399658203125, 364.79998779296875]"
2520,2520.jpg,0,"[0.0, 162.0, 172.24000549316406, 239.6060028076172]"
2520,2520.jpg,0,"[333.0, 37.0, 668.9030151367188, 538.22900390625]"
2521,2521.jpg,0,"[128.0, 648.0, 274.0, 264.0]"
2521,2521.jpg,0,"[540.0, 313.0, 129.0, 414.0]"
2522,2522.jpg,0,"[164.0, 282.0, 858.239990234375, 400.6390075683594]"
2523,2523.jpg,0,"[0.0, 51.0, 728.0, 289.0]"
2524,2524.jpg,0,"[4.0, 60.0, 412.4700012207031, 239.44000244140625]"
2525,2525.jpg,0,"[395.0, 397.0, 112.47000122070312, 135.52999877929688]"
2526,2526.jpg,0,"[170.0, 582.0, 280.4800109863281, 128.49000549316406]"
2527,2527.jpg,0,"[263.0, 309.0, 91.0, 54.0]"
2528,2528.jpg,0,"[30.0, 26.0, 241.0, 470.0]"
2529,2529.jpg,0,"[594.0, 40.0, 558.0, 180.0]"
2529,2529.jpg,0,"[5.0, 26.0, 558.0, 140.0]"
2530,2530.jpg,0,"[0.0, 0.0, 403.0, 416.0]"
2531,2531.jpg,0,"[5.0, 98.0, 314.0, 215.0]"
2532,2532.jpg,0,"[565.0, 323.0, 89.37999725341797, 74.87999725341797]"
2533,2533.jpg,2,"[76.0, 101.0, 163.77999877929688, 315.44000244140625]"
2533,2533.jpg,2,"[229.0, 103.0, 80.43000030517578, 313.2200012207031]"
2533,2533.jpg,0,"[152.0, 41.0, 84.88999938964844, 200.55999755859375]"
2533,2533.jpg,2,"[0.0, 64.0, 51.25, 183.88999938964844]"
2533,2533.jpg,2,"[344.0, 86.0, 65.95999908447266, 173.3300018310547]"
2533,2533.jpg,2,"[289.0, 69.0, 38.7599983215332, 167.77999877929688]"
2533,2533.jpg,2,"[352.0, 59.0, 54.29999923706055, 58.88999938964844]"
2533,2533.jpg,2,"[126.0, 68.0, 53.2400016784668, 113.33000183105469]"
2533,2533.jpg,2,"[187.0, 78.0, 60.45000076293945, 83.88999938964844]"
2533,2533.jpg,2,"[45.0, 59.0, 61.59000015258789, 98.33000183105469]"
2533,2533.jpg,2,"[144.0, 58.0, 66.56999969482422, 63.33000183105469]"
2534,2534.jpg,0,"[61.0, 66.0, 172.0, 376.0]"
2535,2535.jpg,0,"[104.0, 11.0, 54.0, 413.0]"
2535,2535.jpg,0,"[145.0, 18.0, 58.0, 417.0]"
2535,2535.jpg,0,"[26.0, 30.0, 66.0, 393.0]"
2535,2535.jpg,0,"[60.0, 60.0, 52.0, 368.0]"
2536,2536.jpg,0,"[63.0, 101.0, 213.73599243164062, 578.1519775390625]"
2536,2536.jpg,0,"[460.0, 109.0, 284.37701416015625, 561.8400268554688]"
2537,2537.jpg,0,"[444.0, 81.0, 65.0, 162.0]"
2538,2538.jpg,0,"[3.0, 57.0, 497.0, 231.0]"
2539,2539.jpg,0,"[180.0, 229.0, 29.0, 38.0]"
2540,2540.jpg,0,"[43.0, 129.0, 345.1499938964844, 80.58999633789062]"
2540,2540.jpg,0,"[36.0, 184.0, 351.6199951171875, 78.81999969482422]"
2540,2540.jpg,0,"[34.0, 228.0, 359.8500061035156, 88.81999969482422]"
2540,2540.jpg,0,"[24.0, 274.0, 372.20001220703125, 88.81999969482422]"
2540,2540.jpg,0,"[28.0, 324.0, 369.260009765625, 90.0]"
2541,2541.jpg,0,"[321.0, 592.0, 281.1000061035156, 104.7699966430664]"
2542,2542.jpg,0,"[188.0, 50.0, 185.0, 262.0]"
2543,2543.jpg,0,"[18.0, 31.0, 381.0299987792969, 351.760009765625]"
2544,2544.jpg,0,"[0.0, 0.0, 415.0, 121.0]"
2545,2545.jpg,0,"[729.0, 156.0, 111.72000122070312, 89.93000030517578]"
2546,2546.jpg,0,"[2.0, 53.0, 470.0, 202.0]"
2547,2547.jpg,0,"[33.0, 17.0, 342.79998779296875, 355.8800048828125]"
2548,2548.jpg,0,"[0.0, 139.0, 315.0, 194.0]"
2549,2549.jpg,0,"[298.0, 207.0, 82.0, 50.0]"
2550,2550.jpg,0,"[0.0, 0.0, 389.0, 130.0]"
2551,2551.jpg,0,"[62.0, 117.0, 81.91999816894531, 386.5830078125]"
2551,2551.jpg,0,"[568.0, 260.0, 113.91999816894531, 106.24600219726562]"
2552,2552.jpg,0,"[41.0, 175.0, 341.6199951171875, 148.24000549316406]"
2553,2553.jpg,0,"[110.0, 29.0, 108.23999786376953, 66.36000061035156]"
2554,2554.jpg,0,"[5.0, 121.0, 404.54998779296875, 172.94000244140625]"
2555,2555.jpg,0,"[84.0, 0.0, 118.0, 485.0]"
2556,2556.jpg,0,"[12.0, 14.0, 575.0, 195.0]"
2557,2557.jpg,0,"[45.0, 153.0, 241.0, 278.0]"
2558,2558.jpg,0,"[687.0, 380.0, 153.57000732421875, 96.63999938964844]"
2559,2559.jpg,0,"[0.0, 117.0, 500.0, 131.0]"
2559,2559.jpg,0,"[20.0, 207.0, 478.0, 141.0]"
2559,2559.jpg,0,"[28.0, 67.0, 472.0, 65.0]"
2560,2560.jpg,0,"[106.0, 368.0, 51.0, 39.0]"
2561,2561.jpg,0,"[3.0, 4.0, 316.0, 251.0]"
2562,2562.jpg,0,"[300.0, 276.0, 469.2130126953125, 277.9809875488281]"
2563,2563.jpg,0,"[554.0, 214.0, 343.67999267578125, 139.67599487304688]"
2564,2564.jpg,0,"[126.0, 44.0, 98.0, 247.0]"
2565,2565.jpg,0,"[93.0, 58.0, 705.0900268554688, 97.5]"
2565,2565.jpg,0,"[74.0, 164.0, 727.5900268554688, 117.5]"
2565,2565.jpg,0,"[293.0, 336.0, 288.9200134277344, 85.0]"
2566,2566.jpg,0,"[12.0, 31.0, 589.0, 116.0]"
2567,2567.jpg,0,"[36.0, 39.0, 245.0, 325.0]"
2568,2568.jpg,0,"[119.0, 75.0, 313.0, 61.0]"
2568,2568.jpg,0,"[0.0, 121.0, 313.0, 64.0]"
2568,2568.jpg,0,"[136.0, 158.0, 264.0, 52.0]"
2568,2568.jpg,0,"[99.0, 193.0, 341.0, 51.0]"
2568,2568.jpg,0,"[14.0, 244.0, 334.0, 38.0]"
2568,2568.jpg,0,"[178.0, 3.0, 304.0, 51.0]"
2568,2568.jpg,0,"[3.0, 48.0, 362.0, 49.0]"
2569,2569.jpg,0,"[115.0, 41.0, 906.8800048828125, 634.9459838867188]"
2570,2570.jpg,0,"[77.0, 295.0, 111.33000183105469, 61.13999938964844]"
2571,2571.jpg,0,"[98.0, 160.0, 166.0, 244.0]"
2572,2572.jpg,0,"[180.0, 81.0, 245.0, 83.0]"
2573,2573.jpg,0,"[175.0, 106.0, 76.0, 67.0]"
2574,2574.jpg,0,"[125.0, 361.0, 66.0, 49.0]"
2575,2575.jpg,0,"[133.0, 226.0, 164.0, 172.0]"
2576,2576.jpg,0,"[67.0, 19.0, 535.6799926757812, 206.0800018310547]"
2576,2576.jpg,0,"[108.0, 218.0, 144.0, 110.71900177001953]"
2576,2576.jpg,0,"[340.0, 308.0, 683.52001953125, 459.52099609375]"
2576,2576.jpg,0,"[550.0, 214.0, 181.1199951171875, 110.71900177001953]"
2577,2577.jpg,0,"[56.0, 61.0, 529.0, 208.0]"
2578,2578.jpg,0,"[412.0, 294.0, 64.0, 38.0]"
2579,2579.jpg,0,"[44.0, 1.0, 72.86000061035156, 415.4100036621094]"
2579,2579.jpg,0,"[146.0, 1.0, 81.6500015258789, 412.94000244140625]"
2579,2579.jpg,0,"[300.0, 11.0, 67.5, 401.17999267578125]"
2580,2580.jpg,0,"[345.0, 337.0, 178.0, 65.0]"
2581,2581.jpg,0,"[170.0, 463.0, 233.33999633789062, 161.3000030517578]"
2582,2582.jpg,0,"[579.0, 282.0, 94.72000122070312, 72.3239974975586]"
2583,2583.jpg,0,"[7.0, 21.0, 404.54998779296875, 150.58999633789062]"
2583,2583.jpg,0,"[10.0, 164.0, 405.7900085449219, 212.35000610351562]"
2584,2584.jpg,0,"[31.0, 47.0, 558.0, 342.0]"
2585,2585.jpg,0,"[0.0, 12.0, 600.0, 380.0]"
2585,2585.jpg,0,"[15.0, 294.0, 580.0, 255.0]"
2586,2586.jpg,2,"[36.0, 25.0, 181.66000366210938, 391.2900085449219]"
2586,2586.jpg,0,"[104.0, 81.0, 170.47000122070312, 25.8799991607666]"
2587,2587.jpg,0,"[11.0, 230.0, 308.0, 137.0]"
2588,2588.jpg,0,"[5.0, 134.0, 495.0, 85.0]"
2589,2589.jpg,0,"[40.0, 11.0, 323.9700012207031, 405.4100036621094]"
2590,2590.jpg,0,"[348.0, 325.0, 170.24000549316406, 179.39999389648438]"
2590,2590.jpg,0,"[566.0, 341.0, 52.47999954223633, 26.268999099731445]"
2591,2591.jpg,0,"[27.0, 0.0, 387.0799865722656, 406.1099853515625]"
2592,2592.jpg,0,"[35.0, 86.0, 376.0, 194.0]"
2593,2593.jpg,0,"[3.0, 109.0, 396.0, 137.0]"
2593,2593.jpg,0,"[8.0, 0.0, 391.0, 103.0]"
2594,2594.jpg,0,"[148.0, 92.0, 177.0, 114.0]"
2595,2595.jpg,0,"[40.0, 116.0, 936.9600219726562, 148.69700622558594]"
2596,2596.jpg,0,"[415.0, 323.0, 134.86000061035156, 66.87000274658203]"
2597,2597.jpg,0,"[1092.0, 191.0, 263.0, 335.0]"
2598,2598.jpg,0,"[155.0, 249.0, 27.0, 51.0]"
2599,2599.jpg,0,"[408.0, 405.0, 115.61000061035156, 106.66000366210938]"
2600,2600.jpg,0,"[0.0, 29.0, 312.0, 419.0]"
2601,2601.jpg,0,"[17.0, 18.0, 398.5799865722656, 376.6700134277344]"
2602,2602.jpg,0,"[0.0, 56.0, 85.0, 161.0]"
2603,2603.jpg,0,"[675.0, 373.0, 174.25, 96.91999816894531]"
2604,2604.jpg,0,"[535.0, 333.0, 91.6500015258789, 95.75]"
2605,2605.jpg,2,"[180.0, 162.0, 151.5399932861328, 253.77999877929688]"
2605,2605.jpg,0,"[73.0, 209.0, 156.00999450683594, 36.66999816894531]"
2606,2606.jpg,0,"[0.0, 147.0, 406.7300109863281, 113.33000183105469]"
2607,2607.jpg,0,"[165.0, 281.0, 568.3200073242188, 60.22700119018555]"
2608,2608.jpg,0,"[136.0, 540.0, 97.0, 118.0]"
2609,2609.jpg,0,"[332.0, 640.0, 187.0, 178.0]"
2610,2610.jpg,0,"[12.0, 6.0, 407.67999267578125, 256.6400146484375]"
2611,2611.jpg,0,"[130.0, 154.0, 237.0, 282.0]"
2612,2612.jpg,0,"[3.0, 17.0, 390.0, 181.0]"
2613,2613.jpg,0,"[59.0, 72.0, 801.280029296875, 422.4679870605469]"
2613,2613.jpg,0,"[170.0, 212.0, 774.4000244140625, 437.1910095214844]"
2614,2614.jpg,0,"[15.0, 258.0, 400.79998779296875, 158.22000122070312]"
2614,2614.jpg,0,"[12.0, 95.0, 403.5799865722656, 123.33000183105469]"
2614,2614.jpg,0,"[240.0, 229.0, 175.8000030517578, 83.33000183105469]"
2614,2614.jpg,0,"[0.0, 0.0, 140.11000061035156, 120.0]"
2615,2615.jpg,0,"[330.0, 195.0, 94.38999938964844, 51.650001525878906]"
2616,2616.jpg,0,"[180.0, 286.0, 835.8400268554688, 269.7409973144531]"
2617,2617.jpg,0,"[422.0, 307.0, 128.74000549316406, 95.16999816894531]"
2618,2618.jpg,0,"[236.0, 288.0, 344.9599914550781, 110.2030029296875]"
2618,2618.jpg,0,"[417.0, 284.0, 506.239990234375, 153.77099609375]"
2619,2619.jpg,0,"[87.0, 34.0, 162.6199951171875, 75.44999694824219]"
2620,2620.jpg,0,"[0.0, 547.0, 805.5269775390625, 217.0540008544922]"
2621,2621.jpg,2,"[4.0, 132.0, 152.1300048828125, 187.22000122070312]"
2621,2621.jpg,0,"[88.0, 180.0, 308.20001220703125, 82.77999877929688]"
2621,2621.jpg,0,"[127.0, 74.0, 141.0, 63.33000183105469]"
2621,2621.jpg,2,"[0.0, 0.0, 39.63999938964844, 187.22000122070312]"
2622,2622.jpg,0,"[92.0, 59.0, 146.7100067138672, 27.270000457763672]"
2623,2623.jpg,0,"[5.0, 10.0, 617.0, 192.0]"
2624,2624.jpg,0,"[6.0, 29.0, 330.0, 467.0]"
2625,2625.jpg,0,"[18.0, 28.0, 111.08999633789062, 297.6499938964844]"
2625,2625.jpg,0,"[262.0, 164.0, 48.349998474121094, 134.7100067138672]"
2625,2625.jpg,0,"[302.0, 35.0, 58.09000015258789, 380.7099914550781]"
2625,2625.jpg,2,"[126.0, 114.0, 179.8699951171875, 301.8800048828125]"
2625,2625.jpg,2,"[305.0, 133.0, 111.08000183105469, 283.05999755859375]"
2626,2626.jpg,0,"[196.0, 144.0, 16.0, 26.0]"
2627,2627.jpg,0,"[606.0, 155.0, 502.0, 756.0]"
2628,2628.jpg,0,"[254.0, 331.0, 55.0, 86.0]"
2629,2629.jpg,0,"[435.0, 377.0, 96.2300033569336, 57.189998626708984]"
2630,2630.jpg,0,"[61.0, 108.0, 205.0, 152.0]"
2631,2631.jpg,0,"[0.0, 87.0, 414.1700134277344, 328.94000244140625]"
2632,2632.jpg,0,"[833.0, 379.0, 287.0, 460.0]"
2633,2633.jpg,0,"[306.0, 271.0, 298.8800048828125, 241.16900634765625]"
2634,2634.jpg,0,"[2.0, 10.0, 785.0, 207.0]"
2635,2635.jpg,0,"[712.0, 233.0, 147.66000366210938, 97.41000366210938]"
2636,2636.jpg,0,"[68.0, 149.0, 158.07000732421875, 45.0]"
2637,2637.jpg,0,"[4.0, 33.0, 296.1000061035156, 109.58000183105469]"
2638,2638.jpg,0,"[88.0, 153.0, 346.0, 131.0]"
2639,2639.jpg,0,"[7.0, 11.0, 399.8500061035156, 390.0]"
2640,2640.jpg,0,"[241.0, 422.0, 79.0, 77.0]"
2641,2641.jpg,0,"[1.0, 3.0, 639.0, 132.0]"
2642,2642.jpg,0,"[0.0, 129.0, 293.0, 244.0]"
2643,2643.jpg,0,"[591.0, 0.0, 51.11000061035156, 178.88999938964844]"
2643,2643.jpg,0,"[0.0, 80.0, 162.22000122070312, 216.6699981689453]"
2644,2644.jpg,0,"[107.0, 183.0, 141.0, 181.0]"
2644,2644.jpg,0,"[128.0, 128.0, 104.0, 58.0]"
2645,2645.jpg,0,"[21.0, 6.0, 53.38999938964844, 117.80999755859375]"
2645,2645.jpg,2,"[23.0, 12.0, 93.69000244140625, 164.69000244140625]"
2646,2646.jpg,0,"[371.0, 266.0, 233.60000610351562, 395.32000732421875]"
2647,2647.jpg,0,"[126.0, 122.0, 212.0, 234.0]"
2648,2648.jpg,0,"[342.0, 419.0, 99.0199966430664, 77.51000213623047]"
2649,2649.jpg,0,"[292.0, 377.0, 161.72999572753906, 77.7699966430664]"
2650,2650.jpg,0,"[356.0, 335.0, 146.6999969482422, 81.75]"
2651,2651.jpg,0,"[159.0, 192.0, 232.0, 132.0]"
2652,2652.jpg,0,"[1.0, 45.0, 414.6099853515625, 336.4700012207031]"
2653,2653.jpg,0,"[58.0, 56.0, 185.9600067138672, 54.54999923706055]"
2654,2654.jpg,0,"[748.0, 142.0, 125.1500015258789, 93.93000030517578]"
2655,2655.jpg,0,"[6.0, 103.0, 410.489990234375, 281.760009765625]"
2655,2655.jpg,2,"[131.0, 0.0, 285.20001220703125, 215.2899932861328]"
2656,2656.jpg,0,"[19.0, 46.0, 601.0499877929688, 153.16000366210938]"
2656,2656.jpg,0,"[624.0, 199.0, 1.5800000429153442, 1.0499999523162842]"
2657,2657.jpg,0,"[38.0, 88.0, 281.0, 296.0]"
2658,2658.jpg,0,"[395.0, 405.0, 213.0, 59.0]"
2658,2658.jpg,0,"[301.0, 457.0, 88.0, 27.0]"
2659,2659.jpg,0,"[81.0, 150.0, 419.0, 162.0]"
2660,2660.jpg,0,"[46.0, 23.0, 248.0, 238.0]"
2661,2661.jpg,0,"[64.0, 124.0, 252.83999633789062, 125.44999694824219]"
2662,2662.jpg,0,"[9.0, 145.0, 401.0199890136719, 120.0]"
2663,2663.jpg,0,"[2.0, 95.0, 312.0, 139.0]"
2664,2664.jpg,0,"[406.0, 405.0, 214.0, 100.0]"
2665,2665.jpg,0,"[714.0, 185.0, 106.56999969482422, 110.52999877929688]"
2666,2666.jpg,0,"[1.0, 75.0, 189.4600067138672, 73.44999694824219]"
2667,2667.jpg,0,"[19.0, 121.0, 481.0, 268.0]"
2668,2668.jpg,0,"[292.0, 453.0, 230.86500549316406, 150.843994140625]"
2669,2669.jpg,0,"[49.0, 37.0, 177.0, 386.0]"
2670,2670.jpg,0,"[113.0, 443.0, 307.0199890136719, 125.0]"
2671,2671.jpg,0,"[16.0, 146.0, 341.0, 154.0]"
2671,2671.jpg,0,"[11.0, 20.0, 370.0, 142.0]"
2672,2672.jpg,0,"[234.0, 423.0, 178.1199951171875, 89.2300033569336]"
2673,2673.jpg,0,"[462.0, 182.0, 75.5199966430664, 190.1300048828125]"
2674,2674.jpg,0,"[12.0, 82.0, 687.6400146484375, 312.0]"
2675,2675.jpg,0,"[1.0, 104.0, 308.0, 319.0]"
2676,2676.jpg,0,"[7.0, 144.0, 408.7300109863281, 224.7100067138672]"
2677,2677.jpg,0,"[50.0, 59.0, 856.7999877929688, 571.2000122070312]"
2677,2677.jpg,0,"[399.0, 527.0, 455.20001220703125, 141.60000610351562]"
2677,2677.jpg,0,"[698.0, 590.0, 260.0, 88.8010025024414]"
2678,2678.jpg,0,"[171.0, 276.0, 43.0, 49.0]"
2679,2679.jpg,0,"[196.0, 0.0, 130.0, 500.0]"
2680,2680.jpg,0,"[91.0, 110.0, 375.4670104980469, 284.8110046386719]"
2680,2680.jpg,0,"[771.0, 382.0, 68.26699829101562, 267.0530090332031]"
2681,2681.jpg,0,"[365.0, 88.0, 658.4000244140625, 233.60000610351562]"
2682,2682.jpg,0,"[48.0, 98.0, 322.79998779296875, 136.47000122070312]"
2683,2683.jpg,0,"[0.0, 10.0, 310.0, 438.0]"
2684,2684.jpg,0,"[111.0, 40.0, 332.0, 231.0]"
2685,2685.jpg,0,"[261.0, 247.0, 762.239990234375, 311.3869934082031]"
2685,2685.jpg,0,"[654.0, 75.0, 369.2799987792969, 133.90899658203125]"
2685,2685.jpg,0,"[684.0, 1.0, 339.20001220703125, 98.66999816894531]"
2686,2686.jpg,0,"[0.0, 194.0, 208.63999938964844, 163.1999969482422]"
2687,2687.jpg,0,"[7.0, 9.0, 493.0, 335.0]"
2688,2688.jpg,0,"[113.0, 93.0, 228.0, 105.0]"
2689,2689.jpg,0,"[228.0, 225.0, 36.0, 33.0]"
2690,2690.jpg,2,"[28.0, 0.0, 68.73999786376953, 183.52999877929688]"
2690,2690.jpg,2,"[117.0, 88.0, 126.36000061035156, 295.2900085449219]"
2690,2690.jpg,0,"[140.0, 109.0, 226.9199981689453, 101.18000030517578]"
2691,2691.jpg,0,"[7.0, 87.0, 305.0, 298.0]"
2692,2692.jpg,0,"[84.0, 60.0, 526.0, 330.0]"
2693,2693.jpg,0,"[223.0, 81.0, 384.0, 125.0]"
2693,2693.jpg,0,"[21.0, 124.0, 225.0, 87.0]"
2693,2693.jpg,0,"[202.0, 205.0, 420.0, 116.0]"
2693,2693.jpg,0,"[0.0, 293.0, 381.0, 134.0]"
2693,2693.jpg,0,"[309.0, 342.0, 316.0, 119.0]"
2694,2694.jpg,0,"[151.0, 12.0, 118.12000274658203, 390.0]"
2695,2695.jpg,0,"[182.0, 244.0, 111.0, 194.0]"
2696,2696.jpg,0,"[178.0, 149.0, 216.0679931640625, 193.94000244140625]"
2696,2696.jpg,0,"[224.0, 90.0, 168.87100219726562, 117.41400146484375]"
2697,2697.jpg,0,"[163.0, 353.0, 62.0, 77.0]"
2698,2698.jpg,0,"[386.0, 446.0, 150.17999267578125, 137.27000427246094]"
2699,2699.jpg,0,"[25.0, 93.0, 475.0, 156.0]"
2699,2699.jpg,0,"[70.0, 228.0, 430.0, 112.0]"
2700,2700.jpg,0,"[82.0, 248.0, 227.83999633789062, 97.37799835205078]"
2700,2700.jpg,0,"[303.0, 260.0, 77.44000244140625, 14.734999656677246]"
2701,2701.jpg,0,"[0.0, 50.0, 299.0, 250.0]"
2702,2702.jpg,0,"[63.0, 510.0, 421.0, 384.0]"
2703,2703.jpg,0,"[409.0, 397.0, 219.0, 98.0]"
